2018-06-19 23:18:04,101 [Worker-47] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.dataapplab:dal-servlet:0.0.1-SNAPSHOT @ /Users/joshuaz/Documents/Data Application Lab/数尚道/业务/进行中/万门java/课件/2 Java 网站开发/code/dal-jsp/dal-servlet/pom.xml.
2018-06-19 23:18:04,188 [Worker-47] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-06-19 23:18:04,190 [Worker-47] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-06-19 23:18:04,192 [Worker-47] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-06-19 23:18:04,192 [Worker-47] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-06-19 23:18:30,397 [Worker-42] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.dataapplab:dal-servlet:0.0.1-SNAPSHOT @ /Users/joshuaz/Documents/Data Application Lab/数尚道/业务/进行中/万门java/课件/2 Java 网站开发/code/dal-jsp/dal-servlet/pom.xml.
2018-06-19 23:18:31,717 [Worker-42] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/javax/javaee-web-api/8.0/javaee-web-api-8.0.pom
2018-06-19 23:18:31,717 [Worker-34] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/javax/javaee-web-api/8.0/javaee-web-api-8.0.pom
2018-06-19 23:18:31,979 [Worker-34] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/javax/javaee-web-api/8.0/javaee-web-api-8.0.pom
2018-06-19 23:18:31,981 [Worker-42] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/javax/javaee-web-api/8.0/javaee-web-api-8.0.pom
2018-06-19 23:18:32,215 [Worker-42] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/javax/javaee-web-api/8.0/javaee-web-api-8.0.jar
2018-06-19 23:18:32,215 [Worker-34] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/javax/javaee-web-api/8.0/javaee-web-api-8.0.jar
2018-06-19 23:18:33,565 [Worker-34] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/javax/javaee-web-api/8.0/javaee-web-api-8.0.jar
2018-06-19 23:18:33,608 [Worker-42] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/javax/javaee-web-api/8.0/javaee-web-api-8.0.jar
2018-06-19 23:18:33,735 [Worker-42] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-06-19 23:18:33,739 [Worker-42] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-06-19 23:18:33,741 [Worker-42] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-06-19 23:18:33,742 [Worker-42] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-06-19 23:19:58,720 [Worker-34] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.7/maven-compiler-plugin-3.7.jar
2018-06-19 23:19:59,487 [Worker-34] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.7/maven-compiler-plugin-3.7.pom
2018-06-19 23:19:59,488 [Worker-34] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.apache.maven.plugins:maven-compiler-plugin:jar:3.7 is missing, no dependency information available
2018-06-19 23:19:59,493 [Worker-34] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.apache.maven.plugins:maven-compiler-plugin:jar:3.7 is missing, no dependency information available
2018-06-19 23:19:59,496 [Worker-34] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.dataapplab:dal-servlet:0.0.1-SNAPSHOT @ /Users/joshuaz/Documents/Data Application Lab/数尚道/业务/进行中/万门java/课件/2 Java 网站开发/code/dal-jsp/dal-servlet/pom.xml.
2018-06-19 23:19:59,721 [Worker-34] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-06-19 23:19:59,724 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-06-19 23:19:59,727 [Worker-34] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-06-19 23:19:59,728 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-06-19 23:21:11,094 [Worker-45] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.apache.maven.plugins:maven-compiler-plugin:jar:3.7 is missing, no dependency information available
2018-06-19 23:21:11,096 [Worker-45] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.apache.maven.plugins:maven-compiler-plugin:jar:3.7 is missing, no dependency information available
2018-06-19 23:21:11,097 [Worker-45] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.dataapplab:dal-servlet:0.0.1-SNAPSHOT @ /Users/joshuaz/Documents/Data Application Lab/数尚道/业务/进行中/万门java/课件/2 Java 网站开发/code/dal-jsp/dal-servlet/pom.xml.
2018-06-19 23:21:11,312 [Worker-45] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-06-19 23:21:11,344 [Worker-45] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-06-19 23:21:11,349 [Worker-45] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-06-19 23:21:11,349 [Worker-45] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-06-19 23:21:24,217 [Worker-46] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.apache.maven.plugins:maven-compiler-plugin:jar:3.7 is missing, no dependency information available
2018-06-19 23:21:24,219 [Worker-46] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.apache.maven.plugins:maven-compiler-plugin:jar:3.7 is missing, no dependency information available
2018-06-19 23:21:24,220 [Worker-46] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.dataapplab:dal-servlet:0.0.1-SNAPSHOT @ /Users/joshuaz/Documents/Data Application Lab/数尚道/业务/进行中/万门java/课件/2 Java 网站开发/code/dal-jsp/dal-servlet/pom.xml.
2018-06-19 23:21:24,379 [Worker-46] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-06-19 23:21:24,383 [Worker-46] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-06-19 23:21:24,385 [Worker-46] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-06-19 23:21:24,385 [Worker-46] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-06-19 23:22:14,619 [Worker-48] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.dataapplab:dal-servlet:0.0.1-SNAPSHOT @ /Users/joshuaz/Documents/Data Application Lab/数尚道/业务/进行中/万门java/课件/2 Java 网站开发/code/dal-jsp/dal-servlet/pom.xml.
2018-06-19 23:22:14,740 [Worker-48] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-06-19 23:22:14,742 [Worker-48] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-06-19 23:22:14,744 [Worker-48] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-06-19 23:22:14,745 [Worker-48] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-06-19 23:23:42,834 [Worker-48] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-06-19 23:23:42,837 [Worker-48] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-06-19 23:23:42,838 [Worker-48] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-06-19 23:23:42,839 [Worker-48] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-06-19 23:23:43,868 [Worker-50] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-06-19 23:23:43,870 [Worker-50] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-06-19 23:23:43,872 [Worker-50] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-06-19 23:23:43,875 [Worker-50] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-06-19 23:25:40,826 [Worker-45] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-06-19 23:25:40,828 [Worker-45] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-06-19 23:25:40,829 [Worker-45] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-06-19 23:25:40,829 [Worker-45] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-06-19 23:25:52,388 [Worker-45] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-06-19 23:25:52,389 [Worker-45] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-06-19 23:25:52,390 [Worker-45] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-06-19 23:25:52,391 [Worker-45] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-06-19 23:25:58,010 [Worker-51] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-06-19 23:25:58,011 [Worker-51] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-06-19 23:25:58,017 [Worker-51] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-06-19 23:25:58,018 [Worker-51] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-06-19 23:26:02,342 [Worker-51] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-06-19 23:26:02,343 [Worker-51] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-06-19 23:26:02,345 [Worker-51] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-06-19 23:26:02,347 [Worker-51] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-06-19 23:26:43,274 [Worker-50] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-06-19 23:26:43,276 [Worker-50] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-06-19 23:26:43,278 [Worker-50] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-06-19 23:26:43,279 [Worker-50] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-06-19 23:26:48,316 [Worker-45] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-06-19 23:26:48,317 [Worker-45] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-06-19 23:26:48,320 [Worker-45] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-06-19 23:26:48,320 [Worker-45] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-06-19 23:27:19,916 [Worker-51] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2018-06-19 23:27:20,275 [Worker-51] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.dataapplab:dal-servlet:0.0.1-SNAPSHOT @ /Users/joshuaz/Documents/Data Application Lab/数尚道/业务/进行中/万门java/课件/2 Java 网站开发/code/dal-jsp/dal-servlet/pom.xml.
2018-06-19 23:27:20,354 [Worker-51] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /dal-servlet/src/main/java
2018-06-19 23:27:20,354 [Worker-51] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /dal-servlet/src/main/resources
2018-06-19 23:27:20,355 [Worker-51] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /dal-servlet/src/test/java
2018-06-19 23:27:20,355 [Worker-51] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /dal-servlet/src/test/resources
2018-06-19 23:27:20,557 [Worker-51] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed: 0 sec
2018-06-19 23:27:20,755 [Worker-50] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-06-19 23:27:20,757 [Worker-50] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-06-19 23:27:20,758 [Worker-50] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-06-19 23:27:20,760 [Worker-50] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-06-19 23:27:46,886 [Worker-45] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-06-19 23:27:46,889 [Worker-45] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-06-19 23:27:46,890 [Worker-45] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-06-19 23:27:46,891 [Worker-45] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-06-19 23:27:59,775 [Worker-50] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-06-19 23:27:59,777 [Worker-50] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-06-19 23:27:59,779 [Worker-50] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-06-19 23:27:59,780 [Worker-50] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-06-19 23:28:08,589 [Worker-45] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-06-19 23:28:08,590 [Worker-45] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-06-19 23:28:08,591 [Worker-45] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-06-19 23:28:08,592 [Worker-45] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-06-19 23:28:14,286 [Worker-49] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-06-19 23:28:14,287 [Worker-49] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-06-19 23:28:14,288 [Worker-49] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-06-19 23:28:14,288 [Worker-49] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-06-19 23:28:22,910 [Worker-49] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-06-19 23:28:22,912 [Worker-49] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-06-19 23:28:22,913 [Worker-49] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-06-19 23:28:22,914 [Worker-49] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-06-19 23:29:23,414 [Worker-51] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-06-19 23:29:23,416 [Worker-51] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-06-19 23:29:23,417 [Worker-51] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-06-19 23:29:23,418 [Worker-51] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-06-19 23:29:35,601 [Worker-50] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-06-19 23:29:35,602 [Worker-50] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-06-19 23:29:35,607 [Worker-50] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-06-19 23:29:35,608 [Worker-50] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-06-19 23:29:43,469 [Worker-51] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-06-19 23:29:43,469 [Worker-51] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-06-19 23:29:43,470 [Worker-51] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-06-19 23:29:43,471 [Worker-51] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-06-19 23:29:47,432 [Worker-51] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-06-19 23:29:47,433 [Worker-51] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-06-19 23:29:47,435 [Worker-51] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-06-19 23:29:47,435 [Worker-51] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-06-19 23:30:11,214 [Worker-48] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2018-06-19 23:30:11,567 [Worker-48] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.dataapplab:dal-servlet:0.0.1-SNAPSHOT @ /Users/joshuaz/Documents/Data Application Lab/数尚道/业务/进行中/万门java/课件/2 Java 网站开发/code/dal-jsp/dal-servlet/pom.xml.
2018-06-19 23:30:11,665 [Worker-48] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /dal-servlet/src/main/java
2018-06-19 23:30:11,666 [Worker-48] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /dal-servlet/src/main/resources
2018-06-19 23:30:11,666 [Worker-48] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /dal-servlet/src/test/java
2018-06-19 23:30:11,666 [Worker-48] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /dal-servlet/src/test/resources
2018-06-19 23:30:11,717 [Worker-48] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed: 0 sec
2018-06-19 23:30:11,865 [Worker-45] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-06-19 23:30:11,866 [Worker-45] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-06-19 23:30:11,868 [Worker-45] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-06-19 23:30:11,869 [Worker-45] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-06-19 23:30:54,984 [main] INFO  o.e.m2e.actions.ExecutePomAction - Creating new launch configuration
2018-06-19 23:31:01,026 [Worker-49] INFO  o.e.m.i.launch.MavenLaunchDelegate - /Users/joshuaz/Documents/Data Application Lab/数尚道/业务/进行中/万门java/课件/2 Java 网站开发/code/dal-jsp/dal-servlet
2018-06-19 23:31:01,027 [Worker-49] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B tomcat9-run
2018-06-19 23:31:16,176 [main] INFO  o.e.m2e.actions.ExecutePomAction - Creating new launch configuration
2018-06-19 23:31:19,826 [Worker-48] INFO  o.e.m.i.launch.MavenLaunchDelegate - /Users/joshuaz/Documents/Data Application Lab/数尚道/业务/进行中/万门java/课件/2 Java 网站开发/code/dal-jsp/dal-servlet
2018-06-19 23:31:19,827 [Worker-48] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B tomcat7-run
2018-06-19 23:31:35,451 [main] INFO  o.e.m2e.actions.ExecutePomAction - Creating new launch configuration
2018-06-19 23:31:40,592 [Worker-49] INFO  o.e.m.i.launch.MavenLaunchDelegate - /Users/joshuaz/Documents/Data Application Lab/数尚道/业务/进行中/万门java/课件/2 Java 网站开发/code/dal-jsp/dal-servlet
2018-06-19 23:31:40,592 [Worker-49] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B tomcat9:run
2018-06-19 23:42:13,037 [main] INFO  o.e.m2e.actions.ExecutePomAction - Creating new launch configuration
2018-06-19 23:42:48,842 [Worker-51] INFO  o.e.m.i.launch.MavenLaunchDelegate - /Users/joshuaz/Documents/Data Application Lab/数尚道/业务/进行中/万门java/课件/2 Java 网站开发/code/dal-jsp/dal-servlet
2018-06-19 23:42:48,842 [Worker-51] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B tomcat7:run
2018-06-19 23:45:35,030 [Worker-53] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-06-19 23:45:35,034 [Worker-53] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-06-19 23:45:35,035 [Worker-53] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-06-19 23:45:35,036 [Worker-53] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-06-19 23:46:18,308 [main] INFO  o.e.m2e.actions.ExecutePomAction - Using existing launch configuration
2018-06-19 23:46:18,395 [Worker-45] INFO  o.e.m.i.launch.MavenLaunchDelegate - /Users/joshuaz/Documents/Data Application Lab/数尚道/业务/进行中/万门java/课件/2 Java 网站开发/code/dal-jsp/dal-servlet
2018-06-19 23:46:18,395 [Worker-45] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B tomcat7:run
